"dota"
{
"TitleText"	"{s:TitleTextVar}"
"[english]TitleText"	"{s:TitleTextVar}"
"BodyText"	"{s:BodyTextVar}"
"[english]BodyText"	"{s:BodyTextVar}"
"ProgressText"	"{s:ProgressTextVar}"
"[english]ProgressText"	"{s:ProgressTextVar}"
"EndScreenClose"	"退出"
"[english]EndScreenClose"	"EXIT"
"InfoScreenClose"	"继续"
"[english]InfoScreenClose"	"CONTINUE"
"ag_alert_InvulnerabilityTitle"	"战斗已暂停"
"[english]ag_alert_InvulnerabilityTitle"	"Combat Paused"
"ag_info_PreGamePrepTitle"	"筹备战斗：制胜的关键"
"[english]ag_info_PreGamePrepTitle"	"Planning: The Key to Victory"
"ag_info_PreGamePrepBody"	"在Dota中，战前的筹备与自身的技术同样重要。一流的团队会挑选可以相互配合的英雄，受到攻击可以来回援护，还能共同达成目标。筹备的技巧会随着参与比赛的增多逐渐得到积累。现在，我们先专注于做好一个定位。"
"[english]ag_info_PreGamePrepBody"	"In Dota, planning is just as important as skill. The best teams choose heroes which complement each other, support each other when under attack, and try to take objectives together. These are things you will learn with time. For now, we'll focus on doing well in one role."
"ag_info_YourRoleTitle"	"你的定位：积累力量，然后消灭敌人"
"[english]ag_info_YourRoleTitle"	"Your Role: Gather Power, then Destroy the Enemy"
"ag_info_YourRoleBody"	"在这场比赛中，你只要专心增强自己在游戏中后期的力量。\n\n有了相当的等级和装备后，你就会在战斗中所向披靡，具备快速摧毁防御塔的能力。\n\n电脑将控制你的队友，在你周围保证你不受打扰。"
"[english]ag_info_YourRoleBody"	"In this match you will focus on building toward Mid to Late Game power.\n\nWith a few levels and items you will be powerful in fights and able to destroy Towers quickly.\n\nThe bots which control your teammates will try to work around what you do."
"ag_info_GamePlanTitle"	"比赛流程"
"[english]ag_info_GamePlanTitle"	"Game Plan"
"ag_info_GamePlanBody"	"1）购买初始物品，准备作战\n2）在自己的分路上保证生存的同时获取金钱和经验\n3）完成对小兵的正补，获取额外的金钱\n4）购买前期装备，强化英雄\n5）与队友摧毁敌方防御塔\n6）摧毁敌方兵营\n7）摧毁敌方遗迹，赢得比赛"
"[english]ag_info_GamePlanBody"	"1) Prepare by purchasing your Starting Items\n2) Survive in your lane to earn Gold and Experience\n3) Strike the Last Hit on creeps to earn additional gold\n4) Buy Early Game Items to strengthen your hero\n5) Destroy enemy Towers with teammates\n6) Destroy the enemy Barracks\n7) Destroy the enemy Ancient to win the match"
"ag_objective_LunaUnlockAbilityTitle"	"学习技能"
"[english]ag_objective_LunaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LunaUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“月之祝福”。"
"[english]ag_objective_LunaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Lunar Blessing ability."
"ag_objective_SvenUnlockAbilityTitle"	"学习技能"
"[english]ag_objective_SvenUnlockAbilityTitle"	"Learn Ability"
"ag_objective_SvenUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“风暴之拳”。"
"[english]ag_objective_SvenUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Storm Hammer ability."
"ag_objective_LinaUnlockAbilityTitle"	"学习技能"
"[english]ag_objective_LinaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LinaUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“龙破斩”。"
"[english]ag_objective_LinaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Dragon Slave ability."
"ag_info_AbilityItemBuildLunaTitle"	"技能和出装选择：输出和存活"
"[english]ag_info_AbilityItemBuildLunaTitle"	"Ability & Item Builds: Damage and Survival"
"ag_info_AbilityItemBuildLunaBody"	"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会使你的物理攻击在造成伤害的同时恢复自己的生命。也能帮助你在冲向敌人时施放强大的终极技能，毁灭周围的敌人。"
"[english]ag_info_AbilityItemBuildLunaBody"	"For this match you will have preset Ability and Item build orders.\n\nAs you progress, your items will enable you to deal damaging attacks which also heal you as they bounce between targets. This will help you to survive as you charge enemies and launch your powerful ultimate ability, which can destroy nearby foes."
"ag_info_AbilityItemBuildSvenTitle"	"技能和出装选择：肉盾和输出"
"[english]ag_info_AbilityItemBuildSvenTitle"	"Ability & Item Builds: Durability and Damage"
"ag_info_AbilityItemBuildSvenBody"	"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会提升你的护甲和攻击力，让你能快速接近敌人，将他们击倒。"
"[english]ag_info_AbilityItemBuildSvenBody"	"For this match you will have preset Ability and Item build orders.\n\nAs you progress, your items will increase your armor and attack damage, allowing you to close the distance to your enemy and then cut them down."
"ag_info_AbilityItemBuildLinaTitle"	"技能和出装选择：撑魔频繁施放技能"
"[english]ag_info_AbilityItemBuildLinaTitle"	"Ability & Item Builds: Mana to Cast Abilities Often"
"ag_info_AbilityItemBuildLinaBody"	"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会给予额外的魔法值和魔法恢复速率，使莉娜能频繁地施放她强大又耗魔的技能。"
