"dota"
{
"TitleText"	"{s:TitleTextVar}"
"[english]TitleText"	"{s:TitleTextVar}"
"BodyText"	"{s:BodyTextVar}"
"[english]BodyText"	"{s:BodyTextVar}"
"ProgressText"	"{s:ProgressTextVar}"
"[english]ProgressText"	"{s:ProgressTextVar}"
"EndScreenClose"	"AVSLUTA"
"[english]EndScreenClose"	"EXIT"
"InfoScreenClose"	"FORTSÄTT"
"[english]InfoScreenClose"	"CONTINUE"
"ag_alert_InvulnerabilityTitle"	"Strid pausad"
"[english]ag_alert_InvulnerabilityTitle"	"Combat Paused"
"ag_info_PreGamePrepTitle"	"Planering: Nyckeln till seger"
"[english]ag_info_PreGamePrepTitle"	"Planning: The Key to Victory"
"ag_info_PreGamePrepBody"	"I Dota är planering minst lika viktigt som skicklighet. De bästa lagen väljer hjältar och parar ihop spelare som kompletterar varandra, kommer till undsättning vid behov, och försöker genomföra mål tillsammans. Det här är saker som man lär sig över tid. Nu ska vi fokusera på att spela en sorts roll bra."
"[english]ag_info_PreGamePrepBody"	"In Dota, planning is just as important as skill. The best teams choose heroes which complement each other, support each other when under attack, and try to take objectives together. These are things you will learn with time. For now, we'll focus on doing well in one role."
"ag_info_YourRoleTitle"	"Din roll: Bli starkare, förgör sedan fienden"
"[english]ag_info_YourRoleTitle"	"Your Role: Gather Power, then Destroy the Enemy"
"ag_info_YourRoleBody"	"Välkommen till Dota! I den här matchen ligger fokus på att göra dig stark i mitten och slutet av matchen.\n\nMed några nivåer och föremål så kommer du vara stark i strider och kunna förstöra torn snabbt.\n\nBottarna som kontrollerar dina lagkamrater kommer försöka reagera kring vad du gör."
"[english]ag_info_YourRoleBody"	"In this match you will focus on building toward Mid to Late Game power.\n\nWith a few levels and items you will be powerful in fights and able to destroy Towers quickly.\n\nThe bots which control your teammates will try to work around what you do."
"ag_info_GamePlanTitle"	"Spelplan"
"[english]ag_info_GamePlanTitle"	"Game Plan"
"ag_info_GamePlanBody"	"1) Förbered dig genom att köpa dina startföremål\n2) Håll dig vid liv på vägen för att tjäna guld och erfarenhet\n3) Utför dödande träffar på creeps för att tjäna extra guld\n4) Köp tidiga spelföremål för att göra din hjälte mer effektiv\n5) Förstör fiendens torn tillsammans med lagkamrater\n6) Förstör fiendens baracker\n7) Förstör fiendens Ancient för att vinna matchen"
"[english]ag_info_GamePlanBody"	"1) Prepare by purchasing your Starting Items\n2) Survive in your lane to earn Gold and Experience\n3) Strike the Last Hit on creeps to earn additional gold\n4) Buy Early Game Items to strengthen your hero\n5) Destroy enemy Towers with teammates\n6) Destroy the enemy Barracks\n7) Destroy the enemy Ancient to win the match"
"ag_objective_LunaUnlockAbilityTitle"	"Lär förmåga"
"[english]ag_objective_LunaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LunaUnlockAbilityBody"	"Tryck på knappen \"Ny nivå\" och lär förmågan Lunar Blessing."
"[english]ag_objective_LunaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Lunar Blessing ability."
"ag_objective_SvenUnlockAbilityTitle"	"Lär förmåga"
"[english]ag_objective_SvenUnlockAbilityTitle"	"Learn Ability"
"ag_objective_SvenUnlockAbilityBody"	"Tryck på knappen \"Ny nivå\" och lär förmågan Storm Hammer."
"[english]ag_objective_SvenUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Storm Hammer ability."
"ag_objective_LinaUnlockAbilityTitle"	"Lär förmåga"
"[english]ag_objective_LinaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LinaUnlockAbilityBody"	"Tryck på knappen \"Ny nivå\" och lär förmågan Dragon Slave."
"[english]ag_objective_LinaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Dragon Slave ability."
"ag_info_AbilityItemBuildLunaTitle"	"Förmåge- och föremålsuppbyggnader: Skada och överlevnad"
"[english]ag_info_AbilityItemBuildLunaTitle"	"Ability & Item Builds: Damage and Survival"
"ag_info_AbilityItemBuildLunaBody"	"För denna match kommer du ha förinställda förmåge- och föremålsuppbyggnader.\n\nAllteftersom kommer föremålen göra så att Lunas attacker även helar henne när de studsar mellan mål. Detta kommer hjälpa dig överleva när du rusar in och aktiverar hennes kraftfulla ultimata förmåga, som kan förgöra motståndare i närheten."
"[english]ag_info_AbilityItemBuildLunaBody"	"For this match you will have preset Ability and Item build orders.\n\nAs you progress, your items will enable you to deal damaging attacks which also heal you as they bounce between targets. This will help you to survive as you charge enemies and launch your powerful ultimate ability, which can destroy nearby foes."
"ag_info_AbilityItemBuildSvenTitle"	"Förmåge- och föremålsuppbyggnader: Tålighet och skada"
"[english]ag_info_AbilityItemBuildSvenTitle"	"Ability & Item Builds: Durability and Damage"
"ag_info_AbilityItemBuildSvenBody"	"För denna match kommer du ha förinställda förmåge- och föremålsuppbyggnader.\n\nAllteftersom kommer föremålen öka skydd och attackskada, vilket låter Sven komma fienderna nära nog för sitt svärd."
"[english]ag_info_AbilityItemBuildSvenBody"	"For this match you will have preset Ability and Item build orders.\n\nAs you progress, your items will increase your armor and attack damage, allowing you to close the distance to your enemy and then cut them down."
