"dota"
{
"TitleText"	"{s:TitleTextVar}"
"[english]TitleText"	"{s:TitleTextVar}"
"BodyText"	"{s:BodyTextVar}"
"[english]BodyText"	"{s:BodyTextVar}"
"ProgressText"	"{s:ProgressTextVar}"
"[english]ProgressText"	"{s:ProgressTextVar}"
"EndScreenClose"	"QUITTER"
"[english]EndScreenClose"	"EXIT"
"InfoScreenClose"	"CONTINUER"
"[english]InfoScreenClose"	"CONTINUE"
"ag_alert_InvulnerabilityTitle"	"Combat en pause"
"[english]ag_alert_InvulnerabilityTitle"	"Combat Paused"
"ag_info_PreGamePrepTitle"	"La planification : la clé de la victoire"
"[english]ag_info_PreGamePrepTitle"	"Planning: The Key to Victory"
"ag_info_PreGamePrepBody"	"Dans Dota, la planification est aussi importante que les compétences. Les meilleures équipes choisissent des héros complémentaires, se supportent les uns les autres lors d'un assaut et tentent d'atteindre les objectifs ensemble. Vous apprendrez avec le temps. Pour l'instant, nous allons nous concentrer sur comment bien remplir son rôle."
"[english]ag_info_PreGamePrepBody"	"In Dota, planning is just as important as skill. The best teams choose heroes which complement each other, support each other when under attack, and try to take objectives together. These are things you will learn with time. For now, we'll focus on doing well in one role."
"ag_info_YourRoleTitle"	"Votre rôle : obtenir de la puissance, puis détruire l'ennemi."
"[english]ag_info_YourRoleTitle"	"Your Role: Gather Power, then Destroy the Enemy"
"ag_info_YourRoleBody"	"Durant ce match, vous vous concentrerez sur l'amélioration de votre pouvoir en milieu et fin de partie.\n\nGrâce à quelques niveaux et objets, vous pourrez devenir puissant durant les combats et détruire les tours rapidement.\n\nLes bots que contrôlent vos coéquipiers essayeront de vous suivre durant la partie."
"[english]ag_info_YourRoleBody"	"In this match you will focus on building toward Mid to Late Game power.\n\nWith a few levels and items you will be powerful in fights and able to destroy Towers quickly.\n\nThe bots which control your teammates will try to work around what you do."
"ag_info_GamePlanTitle"	"Plan pour la partie"
"[english]ag_info_GamePlanTitle"	"Game Plan"
"ag_info_GamePlanBody"	"1) Commencez par acheter vos objets de base\n2) Survivez dans votre lane pour gagner de l'or et de l'expérience\n3) Tuez les creeps ennemis sur le point de mourir (last hits) pour obtenir de l'or supplémentaire\n4) Achetez des objets de début de partie pour renforcer votre héros\n5) Détruisez les tours ennemies avec vos coéquipiers\n6) Détruisez les casernes ennemies\n7) Détruisez l'Ancient ennemi pour remporter la partie"
"[english]ag_info_GamePlanBody"	"1) Prepare by purchasing your Starting Items\n2) Survive in your lane to earn Gold and Experience\n3) Strike the Last Hit on creeps to earn additional gold\n4) Buy Early Game Items to strengthen your hero\n5) Destroy enemy Towers with teammates\n6) Destroy the enemy Barracks\n7) Destroy the enemy Ancient to win the match"
"ag_objective_LunaUnlockAbilityTitle"	"Apprendre la capacité"
"[english]ag_objective_LunaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LunaUnlockAbilityBody"	"Appuyez sur le bouton « Niveau +1 » et apprenez la capacité Lunar Blessing."
"[english]ag_objective_LunaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Lunar Blessing ability."
"ag_objective_SvenUnlockAbilityTitle"	"Apprendre une capacité"
"[english]ag_objective_SvenUnlockAbilityTitle"	"Learn Ability"
"ag_objective_SvenUnlockAbilityBody"	"Appuyez sur le bouton « Niveau +1 » et apprenez la capacité Storm Hammer."
"[english]ag_objective_SvenUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Storm Hammer ability."
"ag_objective_LinaUnlockAbilityTitle"	"Apprendre une capacité"
"[english]ag_objective_LinaUnlockAbilityTitle"	"Learn Ability"
"ag_objective_LinaUnlockAbilityBody"	"Appuyez sur le bouton \"Niveau supérieur\" pour apprendre la capacité Dragon Slave."
"[english]ag_objective_LinaUnlockAbilityBody"	"Press the \"Level Up\" button and learn the Dragon Slave ability."
"ag_info_AbilityItemBuildLunaTitle"	"Capacités & builds d'objets : dégâts et survie"
"[english]ag_info_AbilityItemBuildLunaTitle"	"Ability & Item Builds: Damage and Survival"
"ag_info_AbilityItemBuildLunaBody"	"Pour ce match, vous aurez des capacités et un build d'objets présélectionnés.\n\nÀ mesure que vous progresserez, vos objets vous permettront d'infliger des dégâts qui vous soigneront également lors d'un rebondissement sur les cibles. Ceci vous aidera à survivre en chargeant vos ennemis et en lançant votre capacité ultime, qui pourra tuer les ennemis à proximité."
"[english]ag_info_AbilityItemBuildLunaBody"	"For this match you will have preset Ability and Item build orders.\n\nAs you progress, your items will enable you to deal damaging attacks which also heal you as they bounce between targets. This will help you to survive as you charge enemies and launch your powerful ultimate ability, which can destroy nearby foes."
"ag_info_AbilityItemBuildSvenTitle"	"Capacités & builds d'objets : durabilité et dégâts"
"[english]ag_info_AbilityItemBuildSvenTitle"	"Ability & Item Builds: Durability and Damage"
"ag_info_AbilityItemBuildSvenBody"	"Pour ce match, vous aurez des capacités et un build d'objets présélectionnés.\n\nÀ mesure que vous progresserez, vos objets augmenteront votre armure et dégâts d'attaque, vous permettant de vous approcher de l'ennemi et de l'attaquer."
